customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,"has_churned
",has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,avg_monthly_charge,contract_type,phone_type,internet_type
7774-OJSXI,Male,0,No,No,2,2,1,Electronic check,103.45,3066.45,Yes,29.64185597,FALSE,TRUE,TRUE,TRUE,TRUE,0,2019-02-05,$103.45,1 Year,Two or More Lines,Fiber Optic
7776-QGYJC,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),81.5,3107.3,No,38.12638037,TRUE,FALSE,TRUE,TRUE,TRUE,3,2018-05-23,$81.50,Month-to-Month,One Line,Fiber Optic
7776-QWNFX,Male,1,Yes,No,1,1,0,Bank transfer (automatic),50.4,1527.5,Yes,30.30753968,FALSE,TRUE,TRUE,TRUE,TRUE,1,2019-01-16,$50.40,Month-to-Month,One Line,DSL
7777-UNYHB,Female,0,Yes,Yes,1,0,0,Credit card (automatic),20.1,232.4,No,11.56218905,TRUE,FALSE,TRUE,FALSE,FALSE,3,2020-08-08,$20.10,Month-to-Month,One Line,No Internet Service
7779-LGOVN,Male,1,Yes,No,2,2,0,Electronic check,86.65,856.65,Yes,9.886324293,FALSE,TRUE,TRUE,TRUE,TRUE,1,2020-09-28,$86.65,Month-to-Month,Two or More Lines,Fiber Optic
7779-ORAEL,Male,1,Yes,No,2,1,2,Credit card (automatic),75.15,3480.35,No,46.31204258,FALSE,FALSE,TRUE,TRUE,TRUE,1,2017-09-16,$75.15,2 Year,Two or More Lines,DSL
7780-OTDSO,Male,0,Yes,No,2,2,0,Electronic check,99.4,1742.95,Yes,17.53470825,FALSE,TRUE,TRUE,TRUE,TRUE,1,2020-02-08,$99.40,Month-to-Month,Two or More Lines,Fiber Optic
7781-EWARA,Male,0,Yes,Yes,0,1,1,Electronic check,60.35,4138.7,No,68.57829329,FALSE,FALSE,FALSE,TRUE,FALSE,3,2015-11-09,$60.35,1 Year,No Phone Service,DSL
7781-HVGMK,Female,0,Yes,Yes,0,1,2,Credit card (automatic),65.2,4784.45,No,73.38113497,TRUE,FALSE,FALSE,TRUE,FALSE,3,2015-06-15,$65.20,2 Year,No Phone Service,DSL
7783-YKGDV,Female,0,No,No,2,2,0,Bank transfer (automatic),99.7,1238.45,Yes,12.4217653,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-07-13,$99.70,Month-to-Month,Two or More Lines,Fiber Optic
7785-RDVIG,Female,0,Yes,Yes,1,0,0,Mailed check,19.3,54.7,No,2.834196891,TRUE,FALSE,TRUE,FALSE,FALSE,3,2021-04-30,$19.30,Month-to-Month,One Line,No Internet Service
7786-WBJYI,Female,0,No,No,2,2,0,Bank transfer (automatic),77.95,305.55,Yes,3.919820398,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-03-28,$77.95,Month-to-Month,Two or More Lines,Fiber Optic
7787-BNTZM,Male,0,No,No,1,0,0,Bank transfer (automatic),20.15,130.5,No,6.476426799,FALSE,FALSE,TRUE,FALSE,FALSE,0,2021-01-10,$20.15,Month-to-Month,One Line,No Internet Service
7789-CRUVC,Female,1,Yes,No,2,2,0,Credit card (automatic),94.2,5895.45,No,62.5843949,TRUE,FALSE,TRUE,TRUE,TRUE,1,2016-05-09,$94.20,Month-to-Month,Two or More Lines,Fiber Optic
7789-HKSBS,Female,1,Yes,No,2,2,1,Bank transfer (automatic),105.2,4599.15,No,43.71815589,TRUE,FALSE,TRUE,TRUE,TRUE,1,2017-12-04,$105.20,1 Year,Two or More Lines,Fiber Optic
7794-JASDG,Male,0,No,No,1,1,0,Mailed check,50.75,50.75,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-06-25,$50.75,Month-to-Month,One Line,DSL
7795-CFOCW,Male,0,No,No,0,1,1,Bank transfer (automatic),42.3,1840.75,No,43.51654846,FALSE,FALSE,FALSE,TRUE,FALSE,0,2017-12-10,$42.30,1 Year,No Phone Service,DSL
7797-EJMDP,Female,0,No,No,1,1,0,Bank transfer (automatic),66.05,574.5,No,8.697956094,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-11-03,$66.05,Month-to-Month,One Line,DSL
7798-JVXYM,Female,0,No,No,1,1,0,Electronic check,69.65,921.4,No,13.22900215,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-06-18,$69.65,Month-to-Month,One Line,DSL
7799-DSEWS,Male,0,No,No,1,1,0,Electronic check,68.35,1299.8,No,19.01682516,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-12-25,$68.35,Month-to-Month,One Line,DSL
7799-LGRDP,Female,0,No,No,2,0,2,Credit card (automatic),25.7,1188.2,No,46.23346304,TRUE,FALSE,TRUE,FALSE,FALSE,0,2017-09-18,$25.70,2 Year,Two or More Lines,No Internet Service
7801-CEDNV,Male,0,Yes,No,1,1,1,Credit card (automatic),48.7,1421.75,No,29.19404517,FALSE,FALSE,TRUE,TRUE,TRUE,1,2019-02-19,$48.70,1 Year,One Line,DSL
7801-KICAO,Female,0,No,No,2,2,0,Electronic check,74.15,1345.75,No,18.14902225,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-01-20,$74.15,Month-to-Month,Two or More Lines,Fiber Optic
7802-EFKNY,Male,0,Yes,No,0,1,0,Electronic check,24.95,100.4,Yes,4.024048096,FALSE,TRUE,FALSE,TRUE,FALSE,1,2021-03-25,$24.95,Month-to-Month,No Phone Service,DSL
7803-XOCCZ,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),84.05,4326.8,No,51.47888162,TRUE,FALSE,TRUE,TRUE,TRUE,3,2017-04-12,$84.05,Month-to-Month,One Line,Fiber Optic
7808-DVWEP,Male,0,Yes,No,1,0,0,Bank transfer (automatic),20,49.65,No,2.4825,FALSE,FALSE,TRUE,FALSE,FALSE,1,2021-05-11,$20.00,Month-to-Month,One Line,No Internet Service
7811-JIVPF,Female,0,No,No,1,1,0,Credit card (automatic),49.7,1081.25,No,21.7555332,TRUE,FALSE,TRUE,TRUE,TRUE,0,2019-10-03,$49.70,Month-to-Month,One Line,DSL
7812-FZHPE,Female,0,Yes,Yes,2,0,0,Mailed check,24.1,409.9,Yes,17.00829876,TRUE,TRUE,TRUE,FALSE,FALSE,3,2020-02-24,$24.10,Month-to-Month,Two or More Lines,No Internet Service
7813-TKCVO,Female,0,Yes,No,1,0,1,Mailed check,20.35,393.15,No,19.31941032,TRUE,FALSE,TRUE,FALSE,FALSE,1,2019-12-16,$20.35,1 Year,One Line,No Internet Service
7813-ZGGAW,Male,1,No,No,2,2,0,Bank transfer (automatic),96.6,2877.95,No,29.79244306,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-01-31,$96.60,Month-to-Month,Two or More Lines,Fiber Optic
7814-LEEVE,Female,0,Yes,No,1,0,0,Bank transfer (automatic),20.3,20.3,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,1,2021-06-25,$20.30,Month-to-Month,One Line,No Internet Service
7815-PDTHL,Male,0,No,No,1,0,2,Mailed check,20.2,684.4,No,33.88118812,FALSE,FALSE,TRUE,FALSE,FALSE,0,2018-09-29,$20.20,2 Year,One Line,No Internet Service
7816-VGHTO,Female,0,Yes,Yes,0,1,2,Mailed check,40.55,217.5,No,5.363748459,TRUE,FALSE,FALSE,TRUE,FALSE,3,2021-02-12,$40.55,2 Year,No Phone Service,DSL
7817-BOQPW,Female,0,No,No,2,2,0,Electronic check,75.55,166.3,Yes,2.201191264,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-05-20,$75.55,Month-to-Month,Two or More Lines,Fiber Optic
7817-OMJNA,Male,0,No,No,1,0,1,Bank transfer (automatic),20.4,275.7,No,13.51470588,FALSE,FALSE,TRUE,FALSE,FALSE,0,2020-06-09,$20.40,1 Year,One Line,No Internet Service
7820-ZYGNY,Male,0,No,No,2,2,1,Credit card (automatic),90.45,5825.5,No,64.40574903,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-03-14,$90.45,1 Year,Two or More Lines,Fiber Optic
7821-DPRQE,Male,0,Yes,No,2,2,0,Electronic check,107.7,7320.9,No,67.97493036,FALSE,FALSE,TRUE,TRUE,TRUE,1,2015-11-27,$107.70,Month-to-Month,Two or More Lines,Fiber Optic
7823-JSOAG,Male,0,No,No,2,2,0,Electronic check,74.5,217.45,No,2.918791946,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-04-28,$74.50,Month-to-Month,Two or More Lines,Fiber Optic
7824-PANSQ,Male,0,No,No,2,2,0,Bank transfer (automatic),80.65,4807.35,No,59.60756355,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-08-07,$80.65,Month-to-Month,Two or More Lines,Fiber Optic
7825-ECJRF,Female,0,No,No,1,2,0,Electronic check,106.6,1934.45,Yes,18.14681051,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-01-21,$106.60,Month-to-Month,One Line,Fiber Optic
7825-GKXMW,Female,0,No,No,1,1,0,Electronic check,45.8,45.8,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$45.80,Month-to-Month,One Line,DSL
7826-VVKWT,Female,1,Yes,Yes,1,2,2,Electronic check,96.55,2263.45,No,23.44329363,TRUE,FALSE,TRUE,TRUE,TRUE,3,2019-08-12,$96.55,2 Year,One Line,Fiber Optic
7831-QGOXH,Female,0,No,No,2,2,0,Electronic check,85.2,1553.9,Yes,18.23826291,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-01-18,$85.20,Month-to-Month,Two or More Lines,Fiber Optic
7833-PKIHD,Male,0,Yes,Yes,1,1,1,Bank transfer (automatic),76.4,3966.3,No,51.91492147,FALSE,FALSE,TRUE,TRUE,TRUE,3,2017-03-29,$76.40,1 Year,One Line,DSL
7838-LAZFO,Male,0,Yes,No,1,1,1,Bank transfer (automatic),78.8,3597.5,No,45.6535533,FALSE,FALSE,TRUE,TRUE,TRUE,1,2017-10-06,$78.80,1 Year,One Line,DSL
7839-NUIAA,Female,0,Yes,Yes,2,1,0,Electronic check,59.8,3641.5,No,60.89464883,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-06-29,$59.80,Month-to-Month,Two or More Lines,DSL
7839-QRKXN,Female,0,No,No,1,0,0,Mailed check,20.2,20.2,Yes,1,TRUE,TRUE,TRUE,FALSE,FALSE,0,2021-06-25,$20.20,Month-to-Month,One Line,No Internet Service
7841-FCRQD,Female,0,Yes,No,1,1,1,Credit card (automatic),53.75,1857.3,No,34.5544186,TRUE,FALSE,TRUE,TRUE,TRUE,1,2018-09-08,$53.75,1 Year,One Line,DSL
7841-TZDMQ,Male,0,No,No,1,1,0,Credit card (automatic),46,84.5,Yes,1.836956522,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-05-31,$46.00,Month-to-Month,One Line,DSL
7845-URHJN,Female,0,Yes,No,1,0,0,Bank transfer (automatic),20.15,156.25,Yes,7.754342432,TRUE,TRUE,TRUE,FALSE,FALSE,1,2020-12-02,$20.15,Month-to-Month,One Line,No Internet Service
7850-THJMU,Female,0,Yes,Yes,1,0,2,Credit card (automatic),19.65,494.9,No,25.18575064,TRUE,FALSE,TRUE,FALSE,FALSE,3,2019-06-20,$19.65,2 Year,One Line,No Internet Service
7850-VWJUU,Female,0,No,No,1,2,0,Bank transfer (automatic),75,1778.5,No,23.71333333,TRUE,FALSE,TRUE,TRUE,TRUE,0,2019-08-04,$75.00,Month-to-Month,One Line,Fiber Optic
7851-FLGGQ,Male,0,No,No,0,1,0,Mailed check,44.65,44.65,Yes,1,FALSE,TRUE,FALSE,TRUE,FALSE,0,2021-06-25,$44.65,Month-to-Month,No Phone Service,DSL
7851-WZEKY,Female,0,No,No,2,2,0,Electronic check,95.15,196.9,Yes,2.069364162,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-05-24,$95.15,Month-to-Month,Two or More Lines,Fiber Optic
7852-LECYP,Male,1,Yes,No,2,2,0,Credit card (automatic),93.8,1261,No,13.4434968,FALSE,FALSE,TRUE,TRUE,TRUE,1,2020-06-12,$93.80,Month-to-Month,Two or More Lines,Fiber Optic
7853-GVUDZ,Female,0,Yes,Yes,1,0,0,Credit card (automatic),20.15,20.15,Yes,1,TRUE,TRUE,TRUE,FALSE,FALSE,3,2021-06-25,$20.15,Month-to-Month,One Line,No Internet Service
7853-OETYL,Female,0,Yes,No,0,1,0,Electronic check,29.05,129.6,No,4.461273666,TRUE,FALSE,FALSE,TRUE,FALSE,1,2021-03-12,$29.05,Month-to-Month,No Phone Service,DSL
7853-WNZSY,Male,0,No,No,1,0,0,Credit card (automatic),19.75,19.75,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,2021-06-25,$19.75,Month-to-Month,One Line,No Internet Service
7854-EDSSA,Male,0,No,No,2,1,0,Electronic check,59,1254.7,Yes,21.26610169,FALSE,TRUE,TRUE,TRUE,TRUE,0,2019-10-18,$59.00,Month-to-Month,Two or More Lines,DSL
7854-EKTJL,Female,0,No,Yes,1,0,0,Electronic check,19.6,35.85,Yes,1.829081633,TRUE,TRUE,TRUE,FALSE,FALSE,2,2021-05-31,$19.60,Month-to-Month,One Line,No Internet Service
7854-FOKSF,Male,0,No,No,0,1,0,Electronic check,35.9,35.9,Yes,1,FALSE,TRUE,FALSE,TRUE,FALSE,0,2021-06-25,$35.90,Month-to-Month,No Phone Service,DSL
7855-DIWPO,Female,0,No,No,1,2,0,Electronic check,68.65,1493.2,No,21.75091042,TRUE,FALSE,TRUE,TRUE,TRUE,0,2019-10-03,$68.65,Month-to-Month,One Line,Fiber Optic
7856-GANIL,Male,1,Yes,No,2,2,1,Bank transfer (automatic),98.7,4525.8,No,45.85410334,FALSE,FALSE,TRUE,TRUE,TRUE,1,2017-09-30,$98.70,1 Year,Two or More Lines,Fiber Optic
7858-GTZSP,Female,0,No,No,2,2,0,Electronic check,86.55,1066.9,No,12.32697863,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-07-16,$86.55,Month-to-Month,Two or More Lines,Fiber Optic
7860-KSUGX,Male,0,Yes,Yes,2,1,2,Credit card (automatic),64.45,4720,No,73.23506594,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-06-20,$64.45,2 Year,Two or More Lines,DSL
7860-UXCRM,Male,0,Yes,Yes,1,1,2,Credit card (automatic),74.5,4674.55,No,62.74563758,FALSE,FALSE,TRUE,TRUE,TRUE,3,2016-05-04,$74.50,2 Year,One Line,DSL
7861-UVUFT,Female,0,Yes,No,1,2,0,Electronic check,84.3,1308.4,Yes,15.52075919,TRUE,TRUE,TRUE,TRUE,TRUE,1,2020-04-09,$84.30,Month-to-Month,One Line,Fiber Optic
7868-BGSZA,Male,0,Yes,No,2,1,1,Electronic check,80.2,3581.6,No,44.65835411,FALSE,FALSE,TRUE,TRUE,TRUE,1,2017-11-05,$80.20,1 Year,Two or More Lines,DSL
7868-TMWMZ,Female,1,Yes,No,1,2,2,Bank transfer (automatic),110,6668.35,No,60.62136364,TRUE,FALSE,TRUE,TRUE,TRUE,1,2016-07-08,$110.00,2 Year,One Line,Fiber Optic
7869-ZYDST,Male,0,Yes,No,2,1,0,Credit card (automatic),59.05,1882.8,No,31.88484335,FALSE,FALSE,TRUE,TRUE,TRUE,1,2018-11-29,$59.05,Month-to-Month,Two or More Lines,DSL
7872-BAAZR,Female,0,Yes,Yes,1,0,1,Bank transfer (automatic),19.55,1007.9,No,51.55498721,TRUE,FALSE,TRUE,FALSE,FALSE,3,2017-04-09,$19.55,1 Year,One Line,No Internet Service
7872-RDDLZ,Female,1,No,No,2,1,0,Electronic check,54.9,3725.5,No,67.85974499,TRUE,FALSE,TRUE,TRUE,TRUE,0,2015-11-30,$54.90,Month-to-Month,Two or More Lines,DSL
7873-CVMAW,Male,0,No,No,2,1,2,Credit card (automatic),88.55,6362.35,No,71.85036702,FALSE,FALSE,TRUE,TRUE,TRUE,0,2015-08-01,$88.55,2 Year,Two or More Lines,DSL
7874-ECPQJ,Female,0,No,Yes,1,0,0,Bank transfer (automatic),20.05,85.5,No,4.264339152,TRUE,FALSE,TRUE,FALSE,FALSE,2,2021-03-18,$20.05,Month-to-Month,One Line,No Internet Service
7876-AEHIG,Female,0,No,Yes,0,1,1,Bank transfer (automatic),60.15,3077,No,51.15544472,TRUE,FALSE,FALSE,TRUE,FALSE,2,2017-04-22,$60.15,1 Year,No Phone Service,DSL
7876-BEUTG,Female,0,No,No,2,1,0,Mailed check,48.8,720.1,No,14.75614754,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-05-03,$48.80,Month-to-Month,Two or More Lines,DSL
7876-DNYAP,Female,0,Yes,Yes,1,0,2,Credit card (automatic),19.8,1436.95,No,72.57323232,TRUE,FALSE,TRUE,FALSE,FALSE,3,2015-07-10,$19.80,2 Year,One Line,No Internet Service
7878-JGDKK,Male,0,No,No,1,1,0,Mailed check,44.55,220.75,No,4.955106622,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-02-25,$44.55,Month-to-Month,One Line,DSL
7878-RTCZG,Female,0,No,No,1,0,0,Mailed check,19.9,19.9,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,2021-06-25,$19.90,Month-to-Month,One Line,No Internet Service
7879-CGSFV,Male,0,No,No,1,2,1,Mailed check,100.9,5552.05,No,55.02527255,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-12-25,$100.90,1 Year,One Line,Fiber Optic
7880-XSOJX,Male,0,No,No,0,1,0,Mailed check,42.4,146.4,No,3.452830189,FALSE,FALSE,FALSE,TRUE,FALSE,0,2021-04-11,$42.40,Month-to-Month,No Phone Service,DSL
7881-EVUAD,Female,0,No,No,0,1,0,Electronic check,42.6,72.4,Yes,1.699530516,TRUE,TRUE,FALSE,TRUE,FALSE,0,2021-06-04,$42.60,Month-to-Month,No Phone Service,DSL
7881-INRLC,Male,0,No,No,2,2,0,Credit card (automatic),100.85,4740,Yes,47.00049579,FALSE,TRUE,TRUE,TRUE,TRUE,0,2017-08-26,$100.85,Month-to-Month,Two or More Lines,Fiber Optic
7883-ROJOC,Female,0,Yes,No,1,1,0,Mailed check,44.9,839.65,No,18.70044543,TRUE,FALSE,TRUE,TRUE,TRUE,1,2020-01-04,$44.90,Month-to-Month,One Line,DSL
7890-VYYWG,Male,1,Yes,No,0,1,0,Mailed check,36.45,93.7,Yes,2.570644719,FALSE,TRUE,FALSE,TRUE,FALSE,1,2021-05-08,$36.45,Month-to-Month,No Phone Service,DSL
7892-POOKP,Female,0,Yes,No,2,2,0,Electronic check,104.8,3046.05,Yes,29.0653626,TRUE,TRUE,TRUE,TRUE,TRUE,1,2019-02-22,$104.80,Month-to-Month,Two or More Lines,Fiber Optic
7892-QVYKW,Female,0,Yes,Yes,2,2,0,Electronic check,85.6,1868.4,No,21.8271028,TRUE,FALSE,TRUE,TRUE,TRUE,3,2019-10-01,$85.60,Month-to-Month,Two or More Lines,Fiber Optic
7893-IXHRQ,Male,0,No,No,1,0,0,Electronic check,20.55,20.55,Yes,1,FALSE,TRUE,TRUE,FALSE,FALSE,0,2021-06-25,$20.55,Month-to-Month,One Line,No Internet Service
7895-VONWT,Female,0,No,No,0,1,0,Electronic check,48.25,1293.8,No,26.81450777,TRUE,FALSE,FALSE,TRUE,FALSE,0,2019-05-02,$48.25,Month-to-Month,No Phone Service,DSL
7898-PDWQE,Male,0,Yes,No,2,1,2,Credit card (automatic),80.4,5727.15,No,71.23320896,FALSE,FALSE,TRUE,TRUE,TRUE,1,2015-08-20,$80.40,2 Year,Two or More Lines,DSL
7901-HXJVA,Male,0,No,No,1,2,0,Electronic check,76.45,1117.55,No,14.61805101,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-05-07,$76.45,Month-to-Month,One Line,Fiber Optic
7901-IIDQV,Male,0,No,No,2,1,1,Bank transfer (automatic),54.6,1242.25,No,22.7518315,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-09-02,$54.60,1 Year,Two or More Lines,DSL
7901-TBKJX,Male,1,No,No,2,2,0,Electronic check,101.05,5594,No,55.3587333,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-12-15,$101.05,Month-to-Month,Two or More Lines,Fiber Optic
7903-CMPEY,Male,1,Yes,No,2,2,0,Electronic check,80.3,80.3,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,1,2021-06-25,$80.30,Month-to-Month,Two or More Lines,Fiber Optic
7905-NJMXS,Male,1,Yes,No,2,1,0,Electronic check,64.2,475,No,7.398753894,FALSE,FALSE,TRUE,TRUE,TRUE,1,2020-12-12,$64.20,Month-to-Month,Two or More Lines,DSL
7905-TVXTA,Female,0,No,No,1,1,0,Electronic check,64.35,352.65,No,5.48018648,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-02-09,$64.35,Month-to-Month,One Line,DSL
7908-QCBCA,Female,0,Yes,No,1,2,0,Mailed check,69.4,69.4,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,2021-06-25,$69.40,Month-to-Month,One Line,Fiber Optic
7909-FIOIY,Female,0,Yes,Yes,0,1,0,Mailed check,24.85,434.8,No,17.49698189,TRUE,FALSE,FALSE,TRUE,FALSE,3,2020-02-09,$24.85,Month-to-Month,No Phone Service,DSL
7912-SYRQT,Female,0,No,No,2,2,0,Bank transfer (automatic),75.1,552.95,Yes,7.362849534,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-12-14,$75.10,Month-to-Month,Two or More Lines,Fiber Optic
7916-VCCPB,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),73.25,1195.75,No,16.32423208,TRUE,FALSE,TRUE,TRUE,TRUE,3,2020-03-16,$73.25,Month-to-Month,One Line,Fiber Optic
7919-ZODZZ,Female,0,Yes,Yes,1,1,1,Mailed check,65.9,660.05,No,10.01593323,TRUE,FALSE,TRUE,TRUE,TRUE,3,2020-09-24,$65.90,1 Year,One Line,DSL
7921-BEPCI,Female,0,No,No,2,1,2,Bank transfer (automatic),59.75,4265,No,71.38075314,TRUE,FALSE,TRUE,TRUE,TRUE,0,2015-08-15,$59.75,2 Year,Two or More Lines,DSL
7921-LMDFQ,Male,1,No,No,1,2,1,Bank transfer (automatic),94,4905.75,No,52.18882979,FALSE,FALSE,TRUE,TRUE,TRUE,0,2017-03-21,$94.00,1 Year,One Line,Fiber Optic
7923-IYJWY,Male,1,No,No,2,2,2,Credit card (automatic),116.1,7839.85,No,67.52670112,FALSE,FALSE,TRUE,TRUE,TRUE,0,2015-12-11,$116.10,2 Year,Two or More Lines,Fiber Optic
7924-GJZFI,Female,1,Yes,No,1,2,0,Electronic check,69.3,1813.1,No,26.16305916,TRUE,FALSE,TRUE,TRUE,TRUE,1,2019-05-22,$69.30,Month-to-Month,One Line,Fiber Optic
7925-PNRGI,Female,0,Yes,Yes,2,1,0,Mailed check,81.3,3541.1,No,43.55596556,TRUE,FALSE,TRUE,TRUE,TRUE,3,2017-12-09,$81.30,Month-to-Month,Two or More Lines,DSL
7926-IJOOU,Male,0,No,No,1,0,0,Credit card (automatic),19.3,19.3,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,2021-06-25,$19.30,Month-to-Month,One Line,No Internet Service
7927-AUXBZ,Female,0,No,No,1,2,0,Electronic check,85.15,2555.9,Yes,30.01644157,TRUE,TRUE,TRUE,TRUE,TRUE,0,2019-01-24,$85.15,Month-to-Month,One Line,Fiber Optic
7928-VJYAB,Male,0,Yes,Yes,1,2,0,Electronic check,90.6,1020.2,No,11.26048565,FALSE,FALSE,TRUE,TRUE,TRUE,3,2020-08-17,$90.60,Month-to-Month,One Line,Fiber Optic
7929-DMBCV,Female,0,Yes,No,1,2,0,Mailed check,81,1683.7,No,20.78641975,TRUE,FALSE,TRUE,TRUE,TRUE,1,2019-11-01,$81.00,Month-to-Month,One Line,Fiber Optic
7929-SKFGK,Male,0,Yes,No,2,2,2,Credit card (automatic),114.3,8244.3,No,72.12860892,FALSE,FALSE,TRUE,TRUE,TRUE,1,2015-07-24,$114.30,2 Year,Two or More Lines,Fiber Optic
7931-PXHFC,Male,0,No,No,1,1,1,Mailed check,62.3,2354.8,Yes,37.79775281,FALSE,TRUE,TRUE,TRUE,TRUE,0,2018-06-02,$62.30,1 Year,One Line,DSL
7932-WPTDS,Female,1,Yes,No,0,1,0,Electronic check,24.8,24.8,Yes,1,TRUE,TRUE,FALSE,TRUE,FALSE,1,2021-06-25,$24.80,Month-to-Month,No Phone Service,DSL
7938-OUHIO,Male,0,No,No,1,2,0,Electronic check,98.7,293.65,Yes,2.975177305,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-04-26,$98.70,Month-to-Month,One Line,Fiber Optic
7940-UQQUG,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),104.4,6721.6,No,64.38314176,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-03-15,$104.40,1 Year,Two or More Lines,Fiber Optic
7941-RCJOW,Male,0,No,No,1,0,2,Credit card (automatic),19.55,1218.65,No,62.33503836,FALSE,FALSE,TRUE,FALSE,FALSE,0,2016-05-16,$19.55,2 Year,One Line,No Internet Service
7943-RQCHR,Female,0,No,No,2,2,0,Electronic check,94.75,889.9,Yes,9.392084433,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-10-13,$94.75,Month-to-Month,Two or More Lines,Fiber Optic
7945-HLKEA,Female,0,No,No,2,1,1,Electronic check,64.75,4039.5,No,62.38610039,TRUE,FALSE,TRUE,TRUE,TRUE,0,2016-05-15,$64.75,1 Year,Two or More Lines,DSL
7945-PRBVF,Male,0,No,No,1,0,2,Bank transfer (automatic),21.45,705.45,No,32.88811189,FALSE,FALSE,TRUE,FALSE,FALSE,0,2018-10-29,$21.45,2 Year,One Line,No Internet Service
7950-XWOVN,Male,0,No,No,0,1,0,Mailed check,34.7,383.55,No,11.05331412,FALSE,FALSE,FALSE,TRUE,FALSE,0,2020-08-23,$34.70,Month-to-Month,No Phone Service,DSL
7951-QKZPL,Female,0,Yes,Yes,2,0,2,Mailed check,24.5,740.3,Yes,30.21632653,TRUE,TRUE,TRUE,FALSE,FALSE,3,2019-01-18,$24.50,2 Year,Two or More Lines,No Internet Service
7951-VRDVK,Female,0,No,No,1,1,1,Bank transfer (automatic),85.85,3003.55,No,34.98602213,TRUE,FALSE,TRUE,TRUE,TRUE,0,2018-08-26,$85.85,1 Year,One Line,DSL
7952-OBOYL,Male,0,No,No,1,2,0,Mailed check,89.85,244.45,No,2.72064552,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-05-04,$89.85,Month-to-Month,One Line,Fiber Optic
7954-MLBUN,Male,0,No,No,1,2,2,Bank transfer (automatic),99.45,3109.9,No,31.27099045,FALSE,FALSE,TRUE,TRUE,TRUE,0,2018-12-17,$99.45,2 Year,One Line,Fiber Optic
7956-XQWGU,Male,0,No,No,1,0,0,Credit card (automatic),19.4,460.25,No,23.7242268,FALSE,FALSE,TRUE,FALSE,FALSE,0,2019-08-04,$19.40,Month-to-Month,One Line,No Internet Service
7957-RYHQD,Female,1,No,No,1,2,0,Credit card (automatic),79.2,3233.85,Yes,40.83143939,TRUE,TRUE,TRUE,TRUE,TRUE,0,2018-03-02,$79.20,Month-to-Month,One Line,Fiber Optic
7963-GQRMY,Female,0,Yes,Yes,1,1,0,Mailed check,44.3,134.5,Yes,3.036117381,TRUE,TRUE,TRUE,TRUE,TRUE,3,2021-04-24,$44.30,Month-to-Month,One Line,DSL
7963-SHNDT,Female,0,No,No,0,1,2,Mailed check,39.1,1982.1,No,50.69309463,TRUE,FALSE,FALSE,TRUE,FALSE,0,2017-05-06,$39.10,2 Year,No Phone Service,DSL
